transaction_id,item_id,transaction_date,item_category,item_name,item_volume,item_price, workItem_id
182591,12563541,08/27/2013,Bug,$/TargetDomestic/Main/Trunk/Config/RTI/Enviorments/001.TargetQA/Full_Install/010.AddReceipts/002.AddLayoutTemplate/031_RecallItemFooterTemplate .LayoutTemplateMaintenance,1,0,91082
182591,12563540,08/27/2013,Bug,$/TargetDomestic/Main/Trunk/Config/RTI/Enviorments/001.TargetQA/Full_Install/010.AddReceipts/002.AddLayoutTemplate/030_RecallItemBodyTemplate.LayoutTemplateMaintenance,1,0,91082
182591,12563539,08/27/2013,Bug,$/TargetDomestic/Main/Trunk/Config/RTI/Enviorments/001.TargetQA/Full_Install/010.AddReceipts/002.AddLayoutTemplate/029_RecallItemHeaderTemplate.LayoutTemplateMaintenance,1,0,91082
210203,13729565,11/06/2013,Bug,$/Coles/Main/Trunk/Office/Src/Reports/RDLC/BlindPickupReport.rdlc,1,0,109487
210203,14745737,11/06/2013,Bug,$/Coles/Main/Release/5.0.2/Office/Src/Reports/RDLC/BlindPickupReport.rdlc,1,0,109487
295243,20916491,05/21/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/Receipts/Test/Retalix.TargetDomestic.BSGS.Test/PrintableDataConsolidatorShould.cs,1,0,166344
295243,13209758,05/21/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/Receipts/Test/Retalix.TargetDomestic.BSGS.Test/Retalix.TargetDomestic.BSGS.Test.csproj,1,0,166344
295243,15884441,05/21/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/Receipts/Test/Retalix.TargetDomestic.BSGS.Test/ComplexPromotionsConsolidatorShould.cs,1,0,166344
295243,21489240,05/21/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/Receipts/Test/Retalix.TargetDomestic.BSGS.Test/Xmls/PrintableDate3ItemsWith3MNF.xml,1,0,166344
295243,13210118,05/21/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/Receipts/BSGS_/Retalix.TargetDomestic.BSGS/PrintableDataConsolidator.cs,1,0,166344
295243,21857107,05/21/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/Receipts/Test/Retalix.TargetDomestic.BSGS.Test/Xmls/PrintableDate2And2ItemsWith4Mnf.xml,1,0,166344
256363,17908848,02/18/2014,Bug,$/TargetDomestic/Main/Trunk/Config/RTI_Full_Install/3.Configuration/07_Receipts/04_ReceiptLineDefinition/123_GiftCardActivationBody.ReceiptLineDefinitionMaintenance,1,0,129910
256363,17908706,02/18/2014,Bug,$/TargetDomestic/Main/Trunk/Config/RTI_Full_Install/3.Configuration/07_Receipts/03_ReceiptSlipType/008_TargetOfflineGiftActivation.ReceiptSlipTypeMaintenance,1,0,129910
256363,17908836,02/18/2014,Bug,$/TargetDomestic/Main/Trunk/Config/RTI_Full_Install/3.Configuration/07_Receipts/05_LayoutTemplate/123_GiftCardActivationHeader.LayoutTemplateMaintenance,1,0,129910
256363,17908805,02/18/2014,Bug,$/TargetDomestic/Main/Trunk/Config/RTI_Full_Install/3.Configuration/07_Receipts/06_ReceiptLayout/013_TargetOfflineActivation.ReceiptLayoutMaintenance,1,0,129910
256363,17908838,02/18/2014,Bug,$/TargetDomestic/Main/Trunk/Config/RTI_Full_Install/3.Configuration/07_Receipts/05_LayoutTemplate/124_GiftCardActivationBody.LayoutTemplateMaintenance,1,0,129910
281610,19795046,04/17/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/Promotions/Retalix.TargetDomestic.Promotions/Model/IPromotionExtensionTypeFactory.cs,1,0,155164
281610,19780716,04/17/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/Promotions/Retalix.TargetDomestic.Promotions/DataAccess/Hbm/MediaTypePersistanceObject.hbm.xml,1,0,155164
281610,15842506,04/17/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/Promotions/Retalix.TargetDomestic.Promotions/Model/PromotionExtensionType.cs,1,0,155164
281610,15782705,04/17/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/Promotions/Tests/Retalix.TargetDomestic.Promotions.Test/Retalix.TargetDomestic.Promotions.Test.csproj,1,0,155164
281610,15842500,04/17/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/Promotions/Retalix.TargetDomestic.Promotions/Model/IPromotionExtensionType.cs,1,0,155164
281610,19784575,04/17/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/Promotions/Retalix.TargetDomestic.Promotions/DataAccess/BasePromotionPersistanceObjectFactory.cs,1,0,155164
281610,19795050,04/17/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/Promotions/Retalix.TargetDomestic.Promotions/BusinessServices/PromotionMediaTypeFactory.cs,1,0,155164
281610,19795048,04/17/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/Promotions/Retalix.TargetDomestic.Promotions/Model/IPromotionMediaTypeFactory.cs,1,0,155164
281610,19746725,04/17/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/Promotions/Retalix.TargetDomestic.Promotions/Model/IPromotionExtensionTypePersistanceObjectFactory.cs,1,0,155164
281610,19801188,04/17/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/Promotions/Tests/Retalix.TargetDomestic.Promotions.Test/MediaTypePersistanceObjectFactoryShould.cs,1,0,155164
281610,16725100,04/17/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/Promotions/Retalix.TargetDomestic.Promotions/DataAccess/Hbm/MediaType.hbm.xml,1,0,155164
281610,16819355,04/17/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/Promotions/Tests/Retalix.TargetDomestic.Promotions.Test/MediaTypeDaoShould.cs,1,0,155164
281610,15588836,04/17/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/Promotions/Retalix.TargetDomestic.Promotions/Retalix.TargetDomestic.Promotions.csproj,1,0,155164
281610,19781284,04/17/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/Promotions/Retalix.TargetDomestic.Promotions/DataAccess/MediaTypePersistanceObjectFactory.cs,1,0,155164
281610,18896497,04/17/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/Promotions/Retalix.TargetDomestic.Promotions/DataAccess/PromotionExtensionTypeBulkPersister.cs,1,0,155164
281610,16725141,04/17/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/Promotions/Retalix.TargetDomestic.Promotions/Model/MediaType.cs,1,0,155164
281610,18896498,04/17/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/Promotions/Retalix.TargetDomestic.Promotions/DataAccess/MediaTypeBulkPersister.cs,1,0,155164
281610,16725138,04/17/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/Promotions/Retalix.TargetDomestic.Promotions/Model/IMediaType.cs,1,0,155164
281610,15842531,04/17/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/Promotions/Retalix.TargetDomestic.Promotions/BusinessServices/PromotionExtensionTypeFactory.cs,1,0,155164
281610,16725809,04/17/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/Promotions/Retalix.TargetDomestic.Promotions/DataAccess/MediaTypeDao.cs,1,0,155164
281610,15842491,04/17/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/Promotions/Retalix.TargetDomestic.Promotions/DataAccess/PromotionExtensionTypeDao.cs,1,0,155164
281610,15842559,04/17/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/Promotions/Tests/Retalix.TargetDomestic.Promotions.Test/PromotionDataDaoShould.cs,1,0,155164
281610,19552682,04/17/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/Promotions/Retalix.TargetDomestic.Promotions/DataAccess/MediaTypePersistanceObject.cs,1,0,155164
281610,19539411,04/17/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/Promotions/Retalix.TargetDomestic.Promotions/DataAccess/PromotionExtensionTypePersistanceObjectFactory.cs,1,0,155164
281610,19539413,04/17/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/Promotions/Tests/Retalix.TargetDomestic.Promotions.Test/PromotionExtensionTypePersistanceObjectFactoryShould.cs,1,0,155164
281610,19795032,04/17/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/Promotions/Retalix.TargetDomestic.Promotions/DataAccess/BasePromotionTypeDao.cs,1,0,155164
290412,16628578,05/12/2014,Bug,$/TargetDomestic/Main/Trunk/POSClient/Src/SCO/Retalix.TargetDomestic.SCO/ViewModels/ScanInBarcodeForOnlineItemViewModel.cs,1,0,161104
290412,19231287,05/12/2014,Bug,$/TargetDomestic/Main/Trunk/POSClient/Src/Common/Retalix.TargetDomestic.Client.Common/DataModels/GiftCardActivationFailureDataModel.cs,1,0,161104
290412,10406351,05/12/2014,Bug,$/TargetDomestic/Main/Trunk/POSClient/Src/Common/Retalix.TargetDomestic.Configuration/StateNavigationRules/SCOExtensionStateNavigationRules.xml,1,0,161104
290412,19839635,05/12/2014,Bug,$/TargetDomestic/Main/Trunk/POSClient/Src/SCO/Retalix.TargetDomestic.SCO/ViewModels/OnlineItemsViewModel.cs,1,0,161104
241069,15839849,01/14/2014,Bug,$/Woolworths/Main/Trunk/StoreServer/App/Src/Model/Atm/IAtmReportGenerationData.cs,1,0,127197
241069,15839848,01/14/2014,Bug,$/Woolworths/Main/Trunk/StoreServer/App/Src/BusinessServices/Atm/AtmReportGenerationData.cs,1,0,127197
241069,15329555,01/14/2014,Bug,$/Woolworths/Main/Trunk/StoreServer/App/Src/Contracts/Atm/AtmReportGenerateResponse.cs,1,0,127197
241069,15329554,01/14/2014,Bug,$/Woolworths/Main/Trunk/StoreServer/App/Src/Contracts/Atm/AtmReportGenerateRequest.cs,1,0,127197
241069,15839213,01/14/2014,Bug,$/Woolworths/Main/Trunk/StoreServer/App/Src/BusinessComponents/Atm/AtmReportGenerationDataResponseConverter.cs,1,0,127197
241069,15839280,01/14/2014,Bug,$/Woolworths/Main/Trunk/StoreServer/App/Src/BusinessServices/Atm/AtmReportGenerationDataBuilder.cs,1,0,127197
241069,5186796,01/14/2014,Bug,$/Woolworths/Main/Trunk/StoreServer/App/Src/BusinessComponents/Retalix.Woolworths.BusinessComponents.csproj,1,0,127197
241069,16437580,01/14/2014,Bug,$/Woolworths/Main/Trunk/StoreServer/App/Src/BusinessComponents/Receipts/PrintableDataAdaptors/CashManagementIdentificationDataAdapter.cs,1,0,127197
252464,17607859,02/10/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/Receipts/Test/Retalix.TargetDomestic.Receipts.Test/Adapter/IndicatorPresenationPrintableDataAdaptorShould.cs,1,0,136432
195173,11338861,10/06/2013,Bug,$/TargetDomestic/Main/Trunk/POSClient/Src/Coupons/Retalix.TargetDomestic.Coupons/Views/UnusedCliplessCouponsView.xaml,1,0,89639
195173,11340978,10/06/2013,Bug,$/TargetDomestic/Main/Trunk/POSClient/Src/Coupons/Retalix.TargetDomestic.Client.TargetCoupons/view/OverrideAmountCouponsView.xaml,1,0,89639
195173,11338863,10/06/2013,Bug,$/TargetDomestic/Main/Trunk/POSClient/Src/Coupons/Retalix.TargetDomestic.Coupons/Views/UnusedCouponsView.xaml,1,0,89639
303905,18307299,06/10/2014,Bug,$/TargetDomestic/Main/Trunk/Config/RTI_Full_Install/3.Configuration/08_ManualPromotions/0002_OwnBagDiscount.PromotionMaintenance,1,0,169183
171202,11894324,07/30/2013,Bug,$/TargetDomestic/Main/Release/4.2.x/4.2.1/StoreServer/App/Src/Coupons/Retalix.TargetDomestic.Coupon/BusinessComponents/CouponArchiver.cs,1,0,85144
237301,14626276,01/06/2014,Bug,$/Woolworths/Main/Trunk/StoreServer/RTIs/Basic/040.Receipt/002.Template/001.Add/030.Corp_Totals.LayoutTemplateMaintenance,1,0,125353
256356,15843015,02/18/2014,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/PostVoid/Retalix.TargetDomestic.PostVoid/BusinessComponents/SellingBehaviourEventBrokerProductReturnedEvent.cs,1,0,138180
156370,7338416,06/20/2013,Bug,$/Woolworths/Main/Trunk/StoreServer/App/Src/ConnectivityServices/RetailTransaction/LogMessage/LogMessageHandler.cs,1,0,75976
156370,7235525,06/20/2013,Bug,$/Woolworths/Main/Trunk/StoreServer/App/Src/Model/RetailTransaction/LogMessage/ILogMessageHandler.cs,1,0,75976
156370,7816307,06/20/2013,Bug,$/Woolworths/Main/Trunk/StoreServer/App/Src/Tests/Retalix.Woolworths.Connectivity.Test/RetailTransaction/LogMessage/LogMessageQueueShould.cs,1,0,75976
156370,7338414,06/20/2013,Bug,$/Woolworths/Main/Trunk/StoreServer/App/Src/ConnectivityServices/RetailTransaction/LogMessage/LogMessageQueue.cs,1,0,75976
268791,15910028,03/17/2014,Bug,$/Coles/Main/Trunk/Config/RTI/03.StoreSpecific/00507/25.Accounts/00025_006_Safe_ChangeMasterVendingSafe.AccountSaveOrUpdate,1,0,138690
268791,15909908,03/17/2014,Bug,$/Coles/Main/Trunk/Config/RTI/03.StoreSpecific/00505/25.Accounts/00025_006_Safe_ChangeMasterVendingSafe.AccountSaveOrUpdate,1,0,138690
268791,15909308,03/17/2014,Bug,$/Coles/Main/Trunk/Config/RTI/03.StoreSpecific/00284/25.Accounts/00025_006_Safe_ChangeMasterVendingSafe.AccountSaveOrUpdate,1,0,138690
268791,15909428,03/17/2014,Bug,$/Coles/Main/Trunk/Config/RTI/03.StoreSpecific/00310/25.Accounts/00025_006_Safe_ChangeMasterVendingSafe.AccountSaveOrUpdate,1,0,138690
252471,1132140,02/10/2014,Bug,$/R10/Main/Trunk/Clients/POS/Src/Retalix.Client.POS.Presentation.ViewModels/ViewModels/UnlockScreenViewModel.cs,1,0,139736
252471,1131864,02/10/2014,Bug,$/R10/Main/Trunk/Clients/POS/Src/Retalix.Client.POS.Presentation.ViewModels/BRM/ActionViewModelBase.cs,1,0,139736
252471,1132314,02/10/2014,Bug,$/R10/Main/Trunk/Clients/POS/Src/Retalix.Client.POS.Presentation.Views/BRMInputData/InputDataViewer.cs,1,0,139736
252471,1132629,02/10/2014,Bug,$/R10/Main/Trunk/Clients/POS/Src/Retalix.Client.POS.Presentation.Views/Views/ManagerApprovalView.xaml,1,0,139736
252471,1134381,02/10/2014,Bug,$/R10/Main/Trunk/Clients/POS/Src/Tests/Retalix.Client.POS.Presentation.ViewModels.UnitTest/BRMInputData/StringInputDataViewModelShould.cs,1,0,139736
252471,1134438,02/10/2014,Bug,$/R10/Main/Trunk/Clients/POS/Src/Tests/Retalix.Client.POS.Presentation.Views.UnitTest/BRMInputData/InputDataViewerShould.cs,1,0,139736
252471,1580260,02/10/2014,Bug,$/R10/Main/Trunk/Clients/POS/Src/Retalix.Client.POS.Presentation.Views/Views/ProhibitMessageView.xaml,1,0,139736
252471,7338731,02/10/2014,Bug,$/R10/Main/Trunk/Clients/POS/Src/Tests/Retalix.Client.POS.Presentation.ViewModels.UnitTest/BRMInputData/ActionViewModelBaseShould.cs,1,0,139736
252471,1132727,02/10/2014,Bug,$/R10/Main/Trunk/Clients/POS/Src/Retalix.Client.POS.Presentation.Views/Views/ReasonCodeRequiredActionView.xaml,1,0,139736
252471,1131858,02/10/2014,Bug,$/R10/Main/Trunk/Clients/POS/Src/Retalix.Client.POS.Presentation.ViewModels/Retalix.Client.POS.Presentation.ViewModels.csproj,1,0,139736
252471,1132601,02/10/2014,Bug,$/R10/Main/Trunk/Clients/POS/Src/Retalix.Client.POS.Presentation.Views/Views/InformativeMessageView.xaml,1,0,139736
252471,1134361,02/10/2014,Bug,$/R10/Main/Trunk/Clients/POS/Src/Tests/Retalix.Client.POS.Presentation.ViewModels.UnitTest/UnlockScreenViewModelShould.cs,1,0,139736
252471,17594637,02/10/2014,Bug,$/R10/Main/Trunk/Clients/POS/Src/Retalix.Client.POS.Presentation.ViewModels/Events/ApplicationLockEvent.cs,1,0,139736
252471,1132679,02/10/2014,Bug,$/R10/Main/Trunk/Clients/POS/Src/Retalix.Client.POS.Presentation.Views/Views/OptionSelectionMessageView.xaml,1,0,139736
252471,1132678,02/10/2014,Bug,$/R10/Main/Trunk/Clients/POS/Src/Retalix.Client.POS.Presentation.Views/Views/OptionSelectionMessageView.xaml.cs,1,0,139736
252471,1131872,02/10/2014,Bug,$/R10/Main/Trunk/Clients/POS/Src/Retalix.Client.POS.Presentation.ViewModels/BRM/StringInputDataViewModel.cs,1,0,139736
252471,1132463,02/10/2014,Bug,$/R10/Main/Trunk/Clients/POS/Src/Retalix.Client.POS.Presentation.Views/Themes/DataTemplates.xaml,1,0,139736
241063,16183729,01/14/2014,Bug,$/Woolworths/Main/Trunk/POS/Src/ViewModels/ViewModels/CashManagementCoinItemsViewModelV5.cs,1,0,127197
241063,16183731,01/14/2014,Bug,$/Woolworths/Main/Trunk/POS/Src/ViewModels/ViewModels/CashManagementNoteItemsViewModelV5.cs,1,0,127197
241063,15865543,01/14/2014,Bug,$/Woolworths/Main/Trunk/POS/Src/ViewModels/ViewModels/CashManagementCoinItemsViewModel.cs,1,0,127197
241063,16318735,01/14/2014,Bug,$/Woolworths/Main/Trunk/POS/Src/Tests/Retalix.Woolworths.Client.POS.Presentation.ViewModels.Test/ViewModels/CashManagementCoinItemsViewModelV5Should.cs,1,0,127197
241063,15865745,01/14/2014,Bug,$/Woolworths/Main/Trunk/POS/Src/Tests/Retalix.Woolworths.Client.POS.Presentation.ViewModels.Test/ViewModels/CashManagementCoinItemsViewModelShould.cs,1,0,127197
241063,15866119,01/14/2014,Bug,$/Woolworths/Main/Trunk/POS/Src/Tests/Retalix.Woolworths.Client.POS.Presentation.ViewModels.Test/ViewModels/CashManagementNoteItemsViewModelShould.cs,1,0,127197
241063,6459309,01/14/2014,Bug,$/Woolworths/Main/Trunk/POS/Src/ViewModels/Retalix.Woolworths.Client.POS.Presentation.ViewModels.csproj,1,0,127197
241063,15776576,01/14/2014,Bug,$/Woolworths/Main/Trunk/POS/Src/Contracts/Atm/AtmReportGenerateResponse.cs,1,0,127197
241063,15866103,01/14/2014,Bug,$/Woolworths/Main/Trunk/POS/Src/ViewModels/ViewModels/CashManagementNoteItemsViewModel.cs,1,0,127197
241063,15776575,01/14/2014,Bug,$/Woolworths/Main/Trunk/POS/Src/Contracts/Atm/AtmReportGenerateRequest.cs,1,0,127197
241063,15777209,01/14/2014,Bug,$/Woolworths/Main/Trunk/POS/Src/Tests/BusinessObjects/ServiceAgents/Atm/AtmReportGenerateServiceAgentShould.cs,1,0,127197
241063,6249996,01/14/2014,Bug,$/Woolworths/Main/Trunk/POS/Src/BusinessObjects/Retalix.Woolworths.Client.POS.BusinessObjects.csproj,1,0,127197
241063,15776627,01/14/2014,Bug,$/Woolworths/Main/Trunk/POS/Src/BusinessObjects/ServiceAgents/Atm/IAtmReportGenerateServiceAgent.cs,1,0,127197
241063,15898292,01/14/2014,Bug,$/Woolworths/Main/Trunk/POS/Src/Tests/BusinessObjects/CommandHandlers/PrintATMReportCommandHandlerShould.cs,1,0,127197
241063,15776625,01/14/2014,Bug,$/Woolworths/Main/Trunk/POS/Src/BusinessObjects/ServiceAgents/Atm/AtmReportGenerateServiceAgent.cs,1,0,127197
241063,7239757,01/14/2014,Bug,$/Woolworths/Main/Trunk/POS/Src/Tests/Retalix.Woolworths.Client.POS.Presentation.ViewModels.Test/Retalix.Woolworths.Client.POS.Presentation.ViewModels.Test.csproj,1,0,127197
241063,16318740,01/14/2014,Bug,$/Woolworths/Main/Trunk/POS/Src/Tests/Retalix.Woolworths.Client.POS.Presentation.ViewModels.Test/ViewModels/CashManagementNoteItemsViewModelV5Should.cs,1,0,127197
241063,15898291,01/14/2014,Bug,$/Woolworths/Main/Trunk/POS/Src/BusinessObjects/CommandHandlers/PrintATMReportCommandHandler.cs,1,0,127197
252470,15234098,02/10/2014,Bug,$/Sainsburys/Main/Trunk/StoreServer/Config/015_LocalizedResourceMaintenance/015_02_POSClient/025_001_AllMessages.LocalizedResourceMaintenance,1,0,135412
156398,8709125,06/20/2013,Bug,$/TargetDomestic/Main/Trunk/StoreServer/App/Src/MobileShopper/Retalix.TargetDomestic.EndOfTrip/TLog/EndOfTripTLogWriter.cs,1,0,75974
273051,1443540,03/26/2014,Bug,$/Sainsburys/Main/Trunk/StoreServer/App/Src/Retalix.Sainsburys.sln,1,0,151399
273051,18895473,03/26/2014,Bug,$/Sainsburys/Main/Trunk/StoreServer/App/Src/POS/Item/Retalix.Sainsburys.Item.LocationGroup/ConfigAdditions/LocationGroupConfig.xml,1,0,151399
273051,18895472,03/26/2014,Bug,$/Sainsburys/Main/Trunk/StoreServer/App/Src/POS/Item/Retalix.Sainsburys.Item.LocationGroup/BusinessService/LocationGroupExtMaintenanceService.cs,1,0,151399
273051,18895475,03/26/2014,Bug,$/Sainsburys/Main/Trunk/StoreServer/App/Src/POS/Item/Retalix.Sainsburys.Item.LocationGroup/Contract/LocationGroupExtMaintenanceRequest.xsd,1,0,151399
273051,18895474,03/26/2014,Bug,$/Sainsburys/Main/Trunk/StoreServer/App/Src/POS/Item/Retalix.Sainsburys.Item.LocationGroup/Contract/LocationGroupExtMaintenanceRequest.cs,1,0,151399
273051,18895477,03/26/2014,Bug,$/Sainsburys/Main/Trunk/StoreServer/App/Src/POS/Item/Retalix.Sainsburys.Item.LocationGroup/Contract/LocationGroupExtMaintenanceResponse.xsd,1,0,151399
273051,18895476,03/26/2014,Bug,$/Sainsburys/Main/Trunk/StoreServer/App/Src/POS/Item/Retalix.Sainsburys.Item.LocationGroup/Contract/LocationGroupExtMaintenanceResponse.cs,1,0,151399
273051,18895479,03/26/2014,Bug,$/Sainsburys/Main/Trunk/StoreServer/App/Src/POS/Item/Retalix.Sainsburys.Item.LocationGroup/Exception/BusinessUnitNotExsistException.cs,1,0,151399
273051,18895478,03/26/2014,Bug,$/Sainsburys/Main/Trunk/StoreServer/App/Src/POS/Item/Retalix.Sainsburys.Item.LocationGroup/Exception/ActionIsNotSuppuratedException.cs,1,0,151399
273051,18895481,03/26/2014,Bug,$/Sainsburys/Main/Trunk/StoreServer/App/Src/POS/Item/Retalix.Sainsburys.Item.LocationGroup/Exception/ItemNotExsistExeption.cs,1,0,151399
273051,18895480,03/26/2014,Bug,$/Sainsburys/Main/Trunk/StoreServer/App/Src/POS/Item/Retalix.Sainsburys.Item.LocationGroup/Exception/EmptyActionException.cs,1,0,151399
273051,18895483,03/26/2014,Bug,$/Sainsburys/Main/Trunk/StoreServer/App/Src/POS/Item/Retalix.Sainsburys.Item.LocationGroup/Model/ILocationGroupFactory.cs,1,0,151399
273051,18895482,03/26/2014,Bug,$/Sainsburys/Main/Trunk/StoreServer/App/Src/POS/Item/Retalix.Sainsburys.Item.LocationGroup/Exception/LocationGroupNotExsistException.cs,1,0,151399
273051,18895485,03/26/2014,Bug,$/Sainsburys/Main/Trunk/StoreServer/App/Src/POS/Item/Retalix.Sainsburys.Item.LocationGroup/Properties/AssemblyInfo.cs,1,0,151399
273051,18895484,03/26/2014,Bug,$/Sainsburys/Main/Trunk/StoreServer/App/Src/POS/Item/Retalix.Sainsburys.Item.LocationGroup/Model/ILocationGroupHandlerFactory.cs,1,0,151399
273051,18895458,03/26/2014,Bug,$/Sainsburys/Main/Trunk/StoreServer/App/Src/POS/Item/Retalix.Sainsburys.Item.LocationGroup,1,0,151399
273051,18895459,03/26/2014,Bug,$/Sainsburys/Main/Trunk/StoreServer/App/Src/POS/Item/Retalix.Sainsburys.Item.LocationGroup/BusinessComponent,1,0,151399
273051,18895460,03/26/2014,Bug,$/Sainsburys/Main/Trunk/StoreServer/App/Src/POS/Item/Retalix.Sainsburys.Item.LocationGroup/BusinessService,1,0,151399
273051,18895461,03/26/2014,Bug,$/Sainsburys/Main/Trunk/StoreServer/App/Src/POS/Item/Retalix.Sainsburys.Item.LocationGroup/ConfigAdditions,1,0,151399
273051,18895462,03/26/2014,Bug,$/Sainsburys/Main/Trunk/StoreServer/App/Src/POS/Item/Retalix.Sainsburys.Item.LocationGroup/Contract,1,0,151399
273051,18895463,03/26/2014,Bug,$/Sainsburys/Main/Trunk/StoreServer/App/Src/POS/Item/Retalix.Sainsburys.Item.LocationGroup/Exception,1,0,151399
273051,18895464,03/26/2014,Bug,$/Sainsburys/Main/Trunk/StoreServer/App/Src/POS/Item/Retalix.Sainsburys.Item.LocationGroup/Model,1,0,151399
