transaction_id,item_id,transaction_date,item_category,item_name,item_volume,item_price
299119,9648557,5/28/14,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/DAL.ConnectivityServices/CDM/DMS/AccountTransactionAudit/AccountTransactionAuditBulkLoader.cs,1,0
294733,7137163,5/20/14,Bug,$/R10/Main/Trunk/Office/Src/Modules/CashOffice/Reports/Rdlc/TillBalance/TillBalance.rdlc,1,0
268782,1134327,3/17/14,Bug,$/R10/Main/Trunk/Clients/POS/Src/Tests/Retalix.Client.POS.Presentation.ViewModels.UnitTest/Retalix.Client.POS.Presentation.ViewModels.UnitTest.csproj,1,0
268782,1131951,3/17/14,Bug,$/R10/Main/Trunk/Clients/POS/Src/Retalix.Client.POS.Presentation.ViewModels/ViewModels/DepartmentSaleViewModel.cs,1,0
268782,2335727,3/17/14,Bug,$/R10/Main/Trunk/Clients/POS/Src/Tests/Retalix.Client.POS.Presentation.ViewModels.UnitTest/DepartmentReturnViewModelShould.cs,1,0
268782,15824756,3/17/14,Bug,$/R10/Main/Trunk/Clients/POS/Src/Tests/Retalix.Client.POS.Presentation.ViewModels.UnitTest/DepartmentLookupSaleViewModelShould.cs,1,0
268782,1131949,3/17/14,Bug,$/R10/Main/Trunk/Clients/POS/Src/Retalix.Client.POS.Presentation.ViewModels/ViewModels/DepartmentLookupSaleViewModel.cs,1,0
268782,1134253,3/17/14,Bug,$/R10/Main/Trunk/Clients/POS/Src/Tests/Retalix.Client.POS.Presentation.ViewModels.UnitTest/DepartmentSaleViewModelShould.cs,1,0
268782,1134252,3/17/14,Bug,$/R10/Main/Trunk/Clients/POS/Src/Tests/Retalix.Client.POS.Presentation.ViewModels.UnitTest/DepartmentLookupViewModelShould.cs,1,0
299116,21608673,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/ReportingWarehouse/R10_Analytics_ETL/DimensionTransform.dtsx,1,0
299116,21608643,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/ReportingWarehouse/R10_Analytics_Cube/Loyalty.cube,1,0
299116,21608656,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/ReportingWarehouse/R10_Analytics_Cube/ReportingWarehouse.dsv,1,0
299116,21608679,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/ReportingWarehouse/R10_Analytics_ETL/Parse_TLOG.dtsx,1,0
299116,21608678,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/ReportingWarehouse/R10_Analytics_ETL/Main.dtsx,1,0
299116,21608667,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/ReportingWarehouse/R10_Analytics_ETL/BaseOlapDB.xmla,1,0
299116,21608684,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/ReportingWarehouse/R10_Analytics_ETL/SSAS_Process.dtsx,1,0
290430,20344579,5/12/14,Bug,$/R10/Main/Trunk/Office/Src/Modules/Promotion/Tests/ViewModels/CouponSeries/ContactToCouponSeriesViewModelShould.cs,1,0
290430,3118032,5/12/14,Bug,$/R10/Main/Trunk/Office/Src/Modules/Promotion/Tests/Stubs/PromotionServiceStub.cs,1,0
290430,3118332,5/12/14,Bug,$/R10/Main/Trunk/Office/Src/Modules/Promotion/Tests/Controllers/PromotionControllerShould.cs,1,0
290430,3306335,5/12/14,Bug,$/R10/Main/Trunk/Office/Src/Modules/Promotion/Web/ViewModels/CouponSeries/DataMapping/CouponSeriesMappingConfiguration.cs,1,0
290430,3306316,5/12/14,Bug,$/R10/Main/Trunk/Office/Src/Modules/Promotion/Web/Controllers/CouponSeriesController.cs,1,0
290430,20344580,5/12/14,Bug,$/R10/Main/Trunk/Office/Src/Modules/Promotion/Tests/ViewModels/CouponSeries/CouponSeriesViewModelToContactShould.cs,1,0
285998,7135359,4/30/14,Bug,$/R10/Main/Trunk/Contracts/Src/Contracts/Schemas/ProductDomain/Price/PriceMaintenanceV2.0.0.xsd,1,0
285998,8250852,4/30/14,Bug,$/R10/Main/Trunk/Contracts/Src/Contracts/Schemas/ProductDomain/Product/ProductLookupV2.0.0.xsd,1,0
285998,7818351,4/30/14,Bug,$/R10/Main/Trunk/Contracts/Src/Contracts/Schemas/ProductDomain/Product/ProductMaintenanceV2.0.0.xsd,1,0
299106,1250147,5/28/14,Bug,$/R10/Main/Trunk/Clients/POS/Src/Retalix.Client.POS.BusinessObjects/ServiceAgents/Parsers/RetailTransactionLogLookup/SaleLineMapper.cs,1,0
295250,21811358,5/21/14,Bug,$/R10/Main/Release/5.x/5.1.x/Servers/Store/App/Src/DAL.ConnectivityServices/Infrastructure/Queue/QueueMessage.hbm.xml,1,0
299110,22198878,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.001/0303_DataMD_Mng_ProcedureEngineFlow.sql,1,0
299110,22198879,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.001/0304_SchemaSTG_ItemSales_Buffer.sql,1,0
299110,22198876,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.001/0301_SchemaODS_PromotionsSummary.sql,1,0
299110,22199051,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.001/0308_SchemaODS_TLogProc_Index.sql,1,0
299110,22198877,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.001/0302_SchemaSTG_MRR_PromotionsSummary.sql,1,0
299110,22199050,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.001/0307_SchemaODS_TenderSales.sql,1,0
299110,22390345,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.1/0302_SchemaSTG_MRR_PromotionsSummary.sql,1,0
299110,22390344,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.1/0301_SchemaODS_PromotionsSummary.sql,1,0
299110,22390347,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.1/0304_SchemaSTG_ItemSales_Buffer.sql,1,0
299110,22390346,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.1/0303_DataMD_Mng_ProcedureEngineFlow.sql,1,0
299110,22390349,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.1/0306_DataMD_CustomerPropertyMap.sql,1,0
299110,22390348,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.1/0305_SchemaDBO_Fact_CustomerProductSales.sql,1,0
299110,22390351,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.1/0308_SchemaODS_TLogProc_Index.sql,1,0
299110,22390350,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.1/0307_SchemaODS_TenderSales.sql,1,0
299110,22390337,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.1/0293_DataMD_DimMeasures.sql,1,0
299110,22390336,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.1,1,0
299110,22390339,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.1/0296_SchemaSTG_MRR_CO_BalanceAdj.sql,1,0
299110,22390338,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.1/0295_SchemaODS_CO_BalanceAdj.sql,1,0
299110,21645175,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/install.xml,1,0
299110,22390341,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.1/0298_SchemaSTG_MRR_CO_Balance.sql,1,0
299110,22390340,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.1/0297_SchemaODS_CO_Balance.sql,1,0
299110,22390343,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.1/0300_SchemaODS_CO_Balance.sql,1,0
299110,22390342,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.1/0299_DataMD_Mng_ProcedureEngineFlow.sql,1,0
299110,22068110,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.001,1,0
299110,22068111,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.001/0293_DataMD_DimMeasures.sql,1,0
299110,22199083,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.001/0296_SchemaSTG_MRR_CO_BalanceAdj.sql,1,0
299110,22199082,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.001/0295_SchemaODS_CO_BalanceAdj.sql,1,0
299110,22199087,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.001/0300_SchemaODS_CO_Balance.sql,1,0
299110,22199086,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.001/0299_DataMD_Mng_ProcedureEngineFlow.sql,1,0
299110,22199085,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.001/0298_SchemaSTG_MRR_CO_Balance.sql,1,0
299110,22199084,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.001/0297_SchemaODS_CO_Balance.sql,1,0
299110,22198881,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.001/0306_DataMD_CustomerPropertyMap.sql,1,0
299110,22198880,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.001/0305_SchemaDBO_Fact_CustomerProductSales.sql,1,0
295242,5185157,5/21/14,Bug,$/R10/Main/Trunk/Office/Src/Modules/ElectronicJournal/Web/App_GlobalResources/ElectronicJournal.resx,1,0
295242,2920746,5/21/14,Bug,$/R10/Main/Trunk/Office/Src/Modules/ElectronicJournal/Web/Scripts/ElectronicJournal/ElectronicJournalSearch/ElectronicJournalSearchPlugin.js,1,0
295242,3309907,5/21/14,Bug,$/R10/Main/Trunk/Office/Src/Modules/ElectronicJournal/Web/ElectronicJournalResources.cs,1,0
295242,11176447,5/21/14,Bug,$/R10/Main/Trunk/Office/Src/Modules/ElectronicJournal/Web/Scripts/ElectronicJournalFuel/ElectronicJournalFuelSearch/ElectronicJournalFuelSearchPlugin.js,1,0
295242,20879983,5/21/14,Bug,$/R10/Main/Trunk/Office/Src/Modules/CashOffice/Test/Controllers/CashOfficeActivitiesControllerShould.cs,1,0
273067,7334864,3/26/14,Bug,$/R10/Main/Trunk/Servers/Store/Tests/Integration/Src/Retalix.IntegrationTests.Selling/PriceOverride.cs,1,0
273067,3049623,3/26/14,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/CustomerOrders/CustomerOrder.cs,1,0
299132,19568919,5/28/14,Bug,$/R10/Main/Trunk/Clients/POS/Src/Tests/Retalix.Client.POS.Presentation.ViewModels.SCO.Test/ViewModels/ScoViewModelBaseShould.cs,1,0
299132,19568900,5/28/14,Bug,$/R10/Main/Trunk/Clients/POS/Src/Tests/Retalix.Client.POS.Presentation.ViewModels.SCO.Test/ViewModels/ProduceScaleErrorViewModelShould.cs,1,0
299132,19568878,5/28/14,Bug,$/R10/Main/Trunk/Clients/POS/Src/Tests/Retalix.Client.POS.Presentation.ViewModels.SCO.Test/ViewModels/ConsumableGroupSaleModeViewModelShould.cs,1,0
299132,16326432,5/28/14,Bug,$/R10/Main/Trunk/Clients/POS/Src/Retalix.Client.POS.BusinessObjects/DataModels/IOwnBagDataModel.cs,1,0
299132,16326433,5/28/14,Bug,$/R10/Main/Trunk/Clients/POS/Src/Retalix.Client.POS.BusinessObjects/DataModels/OwnBagDataModel.cs,1,0
299132,1376407,5/28/14,Bug,$/R10/Main/Trunk/Clients/POS/Src/SCO/Retalix.Client.POS.Presentation.ViewModels.SCO/ViewModels/ScoViewModelBase.cs,1,0
299132,19747498,5/28/14,Bug,$/R10/Main/Trunk/Clients/POS/Src/Tests/Retalix.Client.POS.BusinessObjects.Test/CommandHandlers/Handler/GetOwnBagConfigurationHandlerShould.cs,1,0
299132,16348121,5/28/14,Bug,$/R10/Main/Trunk/Clients/POS/Src/Retalix.Client.POS.BusinessObjects/CommandHandlers/Handler/GetOwnBagConfigurationHandler.cs,1,0
294738,1145411,5/20/14,Bug,$/R10/Main/Trunk/Office/Src/Web/Scripts/FormControls/TreePlugin.js,1,0
299121,5741344,5/28/14,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Tests/Retalix.StoreServices.BusinessComponents.Returns.Test/ReturnAll/AvailableForReturnLinesFilterShould.cs,1,0
299121,5848640,5/28/14,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Returns/SaleLineFilter/AvailableForReturnLinesFilter.cs,1,0
299121,5495660,5/28/14,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Return/ReturnAllProductsShould.cs,1,0
277397,1284036,4/6/14,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/INF.IntegratedServices/StoreNet.Environment/Configuration/DmsConfiguration.cs,1,0
294741,20979200,5/20/14,Bug,$/R10/Main/Release/5.x/5.1/Office/Src/Modules/Reports/Web/Scripts/OnlineOrdersMonitoring/OnlineOrdersMonitoringSearchPlugin.js,1,0
294741,20974044,5/20/14,Bug,$/R10/Main/Release/5.x/5.1/Office/Src/Modules/OrderManagement/Web/Scripts/CustomerOrder/Search/CustomerOrderSearchPlugin.js,1,0
268788,18344583,3/17/14,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Tests/Retalix.StoreServer.PromotionEngine.UnitTest/Promotion/RedemptionBuilderDifferentItemsPreferLeastExpensiveShould.cs,1,0
268788,11546523,3/17/14,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Data/Promotion/PromotionBuilderExtension.cs,1,0
268788,4755145,3/17/14,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Retalix.StoreServices.BusinessComponents.RewardStrategy/ProductSpendMatchBuilder.fs,1,0
268788,18438289,3/17/14,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Tests/Retalix.StoreServer.PromotionEngine.UnitTest/Promotion/DiscountRewardFunctionDouble.cs,1,0
268788,17892535,3/17/14,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Promotion/Model/RedemptionBuilders/RedumptionBuilderDifferentItemsPreferLeastExpensive.cs,1,0
268788,5832051,3/17/14,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Tests/Retalix.StoreServer.PromotionEngine.UnitTest/Promotion/RedemptionBuilderShould.cs,1,0
268788,5832126,3/17/14,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Tests/Retalix.StoreServer.PromotionEngine.UnitTest/Promotion/Mock/PromotionMatchDouble.cs,1,0
268788,18003069,3/17/14,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/DifferentItemsShould.cs,1,0
268788,2671590,3/17/14,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Tests/Retalix.StoreServer.PromotionEngine.UnitTest/Retalix.StoreServices.BusinessComponents.PromotionEngine.Test.csproj,1,0
268788,9702525,3/17/14,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/ConflictPromotionShould.cs,1,0
268788,5832040,3/17/14,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Tests/Retalix.StoreServer.PromotionEngine.UnitTest/Promotion/ProductSpendMatchBuilderShould.cs,1,0
264441,8718780,3/9/14,Bug,$/R10/Main/Trunk/Servers/Store/Tests/Integration/Src/Retalix.IntegrationTests.Selling/GiftReceipt.cs,1,0
264441,6251119,3/9/14,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/GiftReceipt/GiftReceiptControlTransactionLogCreator.cs,1,0
277417,8870527,4/6/14,Bug,$/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessComponents/Finance/Declaration/DeclarationTransaction.cs,1,0
277417,8870559,4/6/14,Bug,$/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessComponents/Finance/FundTransfer/FundTransferTransaction.cs,1,0
277417,8875309,4/6/14,Bug,$/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessComponents/Tests/CashOffice.Test/FundTransfer/FundTransferTransactionShould.cs,1,0
299087,21672997,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/Tests/Integration/Src/Retalix.IntegrationTests.Users/IdmUserBulkMaintenanceTest.cs,1,0
299087,21623309,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/App/Src/BL.BusinessServices/Retalix.IDM.BusinessServices/IdmUserBulkMaintenanceService.cs,1,0
299087,21623443,5/28/14,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/App/Src/BL.BusinessServices/Retalix.IDM.BusinessServices/Utils/IdmUserHelper.cs,1,0
294764,20977501,5/20/14,Bug,$/R10/Main/Release/5.x/5.1/Office/Src/Web/Scripts/FormControls/TreePlugin.js,1,0
285964,14137279,4/30/14,Bug,$/R10/Main/Trunk/Components/Regional/US/Tax/StoreServer/App/Src/Bc.Tests/TaxBracketsDefinitionMapperShould.cs,1,0
273042,3199310,3/26/14,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Tenders/TenderAdd/Builders/VoucherPaymentInfoBuilder.cs,1,0
273042,15498353,3/26/14,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/TenderEligibility/TenderItemRestrictionShould.cs,1,0
277409,2749470,4/6/14,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Retalix.StoreServer.Model.Test.csproj,1,0
277409,19537322,4/6/14,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/BusinessServices/Tender,1,0
277409,3116571,4/6/14,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Tenders/PreTenderAdd/PreTenderAddService.cs,1,0
277409,10829325,4/6/14,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Tenders/PreTenderAdd/PreTenderAddRequestAdaptor.cs,1,0
277409,19231288,4/6/14,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/BusinessServices/Tender/PreTenderAddServiceShould.cs,1,0
277409,15495853,4/6/14,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/BusinessServices/PosLogRetailTransactionBuilder.cs,1,0
299076,3234941,5/28/14,Bug,$/R10/Main/Trunk/Office/Src/Modules/Promotion/Web/Views/Promotion/Reward/CouponAction.ascx,1,0
299076,19568429,5/28/14,Bug,$/R10/Main/Trunk/Office/Src/Modules/Promotion/Tests/ViewModels/Promotion/Canvas/Rewards/Coupon/ActionPromotionCouponMapperShould.cs,1,0
299076,18030793,5/28/14,Bug,$/R10/Main/Trunk/Office/Src/Modules/Promotion/Web/ViewModels/Promotion/Canvas/Rewards/Coupon/DataMapping/ActionPromotionCouponMapper.cs,1,0
299076,18030791,5/28/14,Bug,$/R10/Main/Trunk/Office/Src/Modules/Promotion/Web/ViewModels/Promotion/Canvas/Rewards/Coupon/PromotionActionCoupon.cs,1,0
285977,7236600,4/30/14,Bug,$/Sainsburys/Main/Release/2.x/2.x/StoreManager/Src/Retalix.Sainsburys.Office.Web/ViewModels/SainsburysElectronicJournal/TenderWithAmountViewModel.cs,1,0
285977,7236570,4/30/14,Bug,$/Sainsburys/Main/Release/2.x/2.x/StoreManager/Src/Retalix.Sainsburys.Office.Web/Scripts/SainsburysElectronicJournal/SainsburysElectronicJournalSearch/SainsburysElectronicJournalSearchPlugin.js,1,0
285977,7236604,4/30/14,Bug,$/Sainsburys/Main/Release/2.x/2.x/StoreManager/Src/Retalix.Sainsburys.Office.Web/ViewModels/SainsburysElectronicJournal/DataMapping/ElectronicJournalMappingConfiguration.cs,1,0
285977,9354344,4/30/14,Bug,$/Sainsburys/Main/Release/2.x/2.x/StoreServer/App/Src/EJ/Retalix.Sainsburys.ElectronicJournal/BusinessComponents/Filters/DocumentFilter.cs,1,0
