transaction_id,item_id,transaction_date,item_category,item_name,item_volume,item_price, workItem_id
289459,19939456,05/11/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/BL.BusinessComponents/Retalix.StoreServer.BusinessComponents.Item/RetentionPolicy/ConsumablesRetentionPolicyExecuter.cs,1,0,140725
219760,3104218,11/27/2013,User Story,$/TargetCanada/Main/Trunk/POSClient/Src/Extensions/Retalix.Target.Client.POS.Extensions.Test/Retalix.Target.Client.POS.Extensions.Test.csproj,1,0,107839
219703,15488203,11/27/2013,User Story,$/TargetCanada/Main/Trunk/POSClient/Src/Extensions/Retalix.Target.DataInterface/Properties,1,0,107839
219703,15488202,11/27/2013,User Story,$/TargetCanada/Main/Trunk/POSClient/Src/Extensions/Retalix.Target.DataInterface/Properties/AssemblyInfo.cs,1,0,107839
219703,15488201,11/27/2013,User Story,$/TargetCanada/Main/Trunk/POSClient/Src/Extensions/Retalix.Target.DataInterface/Retalix.Target.Client.DataInterface.csproj,1,0,107839
219703,15488200,11/27/2013,User Story,$/TargetCanada/Main/Trunk/POSClient/Src/Extensions/Retalix.Target.DataInterface/Retalix.Target.Client.DataInterface.csproj.vspscc,1,0,107839
219703,15488199,11/27/2013,User Story,$/TargetCanada/Main/Trunk/POSClient/Src/Extensions/Retalix.Target.Client.POS.Extensions/Data,1,0,107839
219703,15488198,11/27/2013,User Story,$/TargetCanada/Main/Trunk/POSClient/Src/Extensions/Retalix.Target.Client.POS.Extensions.Test/ExtendedCommands/App.config,1,0,107839
288621,3108236,05/07/2014,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/ItemStreetDate/Retalix.Target.BusinessServices.ItemStreetDate/ConfigAdditions/ItemStreetDate.xml,1,0,140725
288621,3108262,05/07/2014,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/ItemStreetDate/Retalix.Target.DataAccess.ItemStreetDate/ItemStreetDateDao.cs,1,0,140725
208405,2240268,11/03/2013,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/DAL.AccessServices/Tests/Retalix.DPOS.DataAccess.Manager.UnitTest/UnitOfWorkUnitShould.cs,1,0,108519
208405,2242593,11/03/2013,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/DAL.AccessServices/Retalix.DPOS.DataAccess.Manager/Units/UnitOfWork.cs,1,0,108519
208405,2239187,11/03/2013,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/BL.Model/Retalix.DPOS.Model/Infrastructure/DataAccess/IUnitOfWork.cs,1,0,108519
291889,2243984,05/14/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/DAL.AccessServices/Retalix.StoreServer.DataAccess.Item/ConsumableSearchQueryBuilder.cs,1,0,140725
291889,19939456,05/14/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/BL.BusinessComponents/Retalix.StoreServer.BusinessComponents.Item/RetentionPolicy/ConsumablesRetentionPolicyExecuter.cs,1,0,140725
291889,2243979,05/14/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/DAL.AccessServices/Retalix.StoreServer.DataAccess.Item/ConsumableDao.cs,1,0,140725
213221,2228342,11/12/2013,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/BL.BusinessComponents/Retalix.StoreServer.BusinessComponents.RestrictionRule/Retalix.StoreServer.BusinessComponents.RestrictionRule.csproj,1,0,104664
225479,3107596,12/10/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/DispositionSlip/Retalix.Target.BC.DispositionSlip.Test/Retalix.Target.BC.DispositionSlip.Test.csproj,1,0,110740
225479,3116598,12/10/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/DispositionSlip/BC.DispositionSlip/ConfigAddtions/DispositionSlip.xml,1,0,110740
225479,15782438,12/10/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/DispositionSlip/Retalix.Target.BC.DispositionSlip.Test/ReturnOTCItemSlipContextGeneratorShould.cs,1,0,110740
225479,15782261,12/10/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/DispositionSlip/BC.DispositionSlip/Receipt/Generators/ReturnOTCItemSlipContextGenerator.cs,1,0,110740
225479,3116593,12/10/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/DispositionSlip/BC.DispositionSlip/Retalix.Target.BusinessComponents.DispositionSlip.csproj,1,0,110740
211095,14639762,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.Model.UserLookup/IUser.cs,1,0,108519
211095,14638358,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.BusinessServices.UserLookup/UserLookupService.cs,1,0,108519
211095,14644913,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.BusinessComponents.UserLookup/Retalix.Target.BusinessComponents.UserLookup.csproj.vspscc,1,0,108519
211095,14644914,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.BusinessComponents.UserLookup/Retalix.Target.BusinessComponents.UserLookup.csproj,1,0,108519
211095,14644915,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.BusinessComponents.UserLookup/Properties/AssemblyInfo.cs,1,0,108519
211095,14644918,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.BusinessComponents.UserLookup/User.cs,1,0,108519
211095,14907333,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.DataAccess.UserLookup.Test/UserDaoShould.cs,1,0,108519
211095,14751473,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.DataAccess.UserLookup/UserComparer.cs,1,0,108519
211095,14635140,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.BusinessServices.UserLookup/Retalix.Target.BusinessServices.UserLookup.csproj,1,0,108519
211095,3107146,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/Configuration/Retalix.Target.Configuration/Retalix.Target.Configuration.csproj,1,0,108519
211095,14645040,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.DataAccess.UserLookup/Hbm/User.hbm.xml,1,0,108519
211095,3106902,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/Retalix.Target.Extensions.sln,1,0,108519
211095,14649526,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.BusinessComponents.UserLookup/UserRoleLocation.cs,1,0,108519
211095,14649525,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.Model.UserLookup/IUserRoleLocation.cs,1,0,108519
211095,14639740,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.Model.UserLookup/IUserDao.cs,1,0,108519
211095,14917741,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/CommonUtils/Retalix.Target.TestingCommonUtils/InMemoryNHibernate/InMemoryDataAccessManager.cs,1,0,108519
211095,14917740,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/CommonUtils/Retalix.Target.TestingCommonUtils/InMemoryNHibernate/DataAccessParticipantsByConfig.cs,1,0,108519
211095,14917743,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/CommonUtils/Retalix.Target.TestingCommonUtils/InMemoryNHibernate/BaseTestClass.cs,1,0,108519
211095,14638594,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.BusinessServices.UserLookup.Test/Retalix.Target.BusinessServices.UserLookup.Test.csproj,1,0,108519
211095,14917742,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/CommonUtils/Retalix.Target.TestingCommonUtils/InMemoryNHibernate/InMemoryNHibernateScopeConfiguration.cs,1,0,108519
211095,14639736,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.Model.UserLookup/Retalix.Target.Model.UserLookup.csproj.vspscc,1,0,108519
211095,14639737,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.Model.UserLookup/Retalix.Target.Model.UserLookup.csproj,1,0,108519
211095,14907319,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.DataAccess.UserLookup.Test/Retalix.Target.DataAccess.UserLookup.Test.csproj.vspscc,1,0,108519
211095,14639738,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.Model.UserLookup/Properties/AssemblyInfo.cs,1,0,108519
211095,14917739,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/CommonUtils/Retalix.Target.TestingCommonUtils/InMemoryNHibernate/InMemoryNHibernateScope.cs,1,0,108519
211095,14638598,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.BusinessServices.UserLookup.Test/UserLookupShould.cs,1,0,108519
211095,14639732,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.DataAccess.UserLookup/Retalix.Target.DataAccess.UserLookup.csproj,1,0,108519
211095,3107127,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/CommonUtils/Retalix.Target.TestingCommonUtils/Retalix.Target.TestingCommonUtils.csproj,1,0,108519
211095,14639733,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.DataAccess.UserLookup/Properties/AssemblyInfo.cs,1,0,108519
211095,14907320,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.DataAccess.UserLookup.Test/Retalix.Target.DataAccess.UserLookup.Test.csproj,1,0,108519
211095,3305857,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/BulkService/BulkBusinessService.UnitTest/TestObjects/StoreNetApplicationForTest.cs,1,0,108519
211095,14907321,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.DataAccess.UserLookup.Test/Properties/AssemblyInfo.cs,1,0,108519
211095,14639731,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.DataAccess.UserLookup/Retalix.Target.DataAccess.UserLookup.csproj.vspscc,1,0,108519
211095,14934316,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/CommonUtils/Retalix.Target.TestingCommonUtils/InMemoryNHibernate,1,0,108519
211095,14934315,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.BusinessComponents.UserLookup,1,0,108519
211095,14934314,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.BusinessComponents.UserLookup/Properties,1,0,108519
211095,14934313,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.DataAccess.UserLookup.Test,1,0,108519
211095,14934312,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.DataAccess.UserLookup.Test/Properties,1,0,108519
211095,14934311,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.DataAccess.UserLookup,1,0,108519
211095,14934310,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.DataAccess.UserLookup/Hbm,1,0,108519
211095,14934309,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.DataAccess.UserLookup/Properties,1,0,108519
211095,14638563,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.BusinessServices.UserLookup/ConfigAdditions/User.xml,1,0,108519
211095,14934308,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.Model.UserLookup,1,0,108519
211095,14934307,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.Model.UserLookup/Properties,1,0,108519
211095,14934306,11/07/2013,User Story,$/TargetCanada/Main/Trunk/StoreServer/App/Src/User/Retalix.Target.BusinessServices.UserLookup/ConfigAdditions/UserLookupBusinessService.xml,1,0,108519
214524,2221542,11/14/2013,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/BL.BusinessComponents/Retalix.StoreServer.BusinessComponents.Coupons/CouponRuleExpressionAdaptor.cs,1,0,106195
214524,2228856,11/14/2013,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/BL.BusinessComponents/Tests/Retalix.StoreServer.BusinessComponents.Coupons.UnitTest/CouponRuleExpressionAdaptorShould.cs,1,0,106195
285477,2244001,04/29/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/DAL.AccessServices/Retalix.StoreServer.DataAccess.Item/ConsumableBulkCopy/ConsumableLocationValuesBulkInsert.cs,1,0,154075
285477,2231084,04/29/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/BL.BusinessServices/Retalix.StoreServer.BusinessServices.Maintenance/Consumable/Adaptors/ConsumableContractToModelAdaptor.cs,1,0,154075
285477,2244008,04/29/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/DAL.AccessServices/Retalix.StoreServer.DataAccess.Item/Hbm/Consumable.hbm.xml,1,0,154075
285477,19942064,04/29/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/BL.Model/retalix.dpos.model/Item/Consumable/EndDate.cs,1,0,154075
285477,19942065,04/29/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/BL.Model/retalix.dpos.model/Item/Consumable/EndDates.cs,1,0,154075
285477,2231088,04/29/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/BL.BusinessServices/Retalix.StoreServer.BusinessServices.Maintenance/Consumable/Adaptors/ConsumableModelToContractAdaptor.cs,1,0,154075
285477,19942062,04/29/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/BL.Model/Tests/Retalix.DPOS.Model.UnitTest/Item/Consumable/EndDateShould.cs,1,0,154075
285477,2241043,04/29/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/BL.Model/Tests/Retalix.DPOS.Model.UnitTest/Retalix.StoreServices.Model.Test.csproj,1,0,154075
285477,2231090,04/29/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/BL.BusinessServices/Retalix.StoreServer.BusinessServices.Maintenance/Consumable/Contract/ConsumableV1_1_0.cs,1,0,154075
285477,3381131,04/29/2014,User Story,$/R10/Main/Release/3.x/3.2/Contracts/Src/Retalix.Contract.Schemas/Schema/Services/Item/ConsumableV1.2.0.xsd,1,0,154075
285477,2355910,04/29/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/BL.BusinessServices/Tests/Retalix.StoreServer.BusinessServices.Maintenance.Test/Consumable/Maintenance/ConsumableAddWithItemHierarchyAdd.xml,1,0,154075
285477,2239013,04/29/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/BL.Model/retalix.dpos.model/Retalix.StoreServices.Model.csproj,1,0,154075
285477,2237226,04/29/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/BL.BusinessServices/Tests/Retalix.StoreServer.BusinessServices.Maintenance.Test/Consumable/Lookup/ConsumableLookupServiceShould.cs,1,0,154075
285477,2626710,04/29/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/BL.BusinessServices/Tests/Retalix.StoreServer.BusinessServices.Maintenance.Test/Consumable/Maintenance/ConsumableLocationValuesBulkAddServiceShould.cs,1,0,154075
285477,2235283,04/29/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/BL.Model/Retalix.DPOS.Model/Item/Consumable/IConsumable.cs,1,0,154075
285477,2237227,04/29/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/BL.BusinessServices/Tests/Retalix.StoreServer.BusinessServices.Maintenance.Test/Consumable/Maintenance/ConsumableAdd.xml,1,0,154075
285477,2237230,04/29/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/BL.BusinessServices/Tests/Retalix.StoreServer.BusinessServices.Maintenance.Test/Consumable/Maintenance/ConsumableMaintenanceServiceForSecurityScaleShould.cs,1,0,154075
285477,2237231,04/29/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/BL.BusinessServices/Tests/Retalix.StoreServer.BusinessServices.Maintenance.Test/Consumable/Maintenance/ConsumableMaintenanceServiceShould.cs,1,0,154075
285477,2237228,04/29/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/BL.BusinessServices/Tests/Retalix.StoreServer.BusinessServices.Maintenance.Test/Consumable/Maintenance/ConsumableBulkAdd.xml,1,0,154075
285477,2225151,04/29/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/BL.BusinessComponents/Tests/Retalix.DPOS.BRL.Transaction.UnitTest/AddTransLineTest.cs,1,0,154075
285477,2237229,04/29/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/BL.BusinessServices/Tests/Retalix.StoreServer.BusinessServices.Maintenance.Test/Consumable/Maintenance/ConsumableBulkAddServiceShould.cs,1,0,154075
285477,2748215,04/29/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/BL.BusinessComponents/Retalix.StoreServer.BusinessComponents.Item/ConsumableLocationValuesBuilder.cs,1,0,154075
285477,2220051,04/29/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/BL.BusinessComponents/Retalix.StoreServer.BusinessComponents.Item/Consumable.cs,1,0,154075
285477,2229968,04/29/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/BL.BusinessServices/Retalix.StoreServer.BusinessServices.Maintenance/ConsumablePrice/Contract/ConsumablePriceContractToModelForAddBuilder.cs,1,0,154075
285477,5643138,04/29/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/DAL.AccessServices/Retalix.StoreServer.DataAccess.Item/ConsumableBulkCopy/ConsumableLocationValuesInitializer.cs,1,0,154075
288389,2248284,05/07/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/ServiceHost/Retalix.StoreServer.CoreConfiguration/CoreComponents/BusinessComponents.cs,1,0,140725
288389,2626696,05/07/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/DAL.AccessServices/Retalix.StoreServer.DataAccess.Item/ConsumableLocationValuesDao.cs,1,0,140725
288389,19939456,05/07/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/BL.BusinessComponents/Retalix.StoreServer.BusinessComponents.Item/RetentionPolicy/ConsumablesRetentionPolicyExecuter.cs,1,0,140725
288389,2626693,05/07/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/BL.Model/Retalix.DPOS.Model/Item/Consumable/IConsumableLocationValuesDao.cs,1,0,140725
288389,2226619,05/07/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/BL.BusinessComponents/Tests/Retalix.StoreServer.BC.Item.UnitTest/Retalix.StoreServer.BC.Item.Test.csproj,1,0,140725
288389,2247139,05/07/2014,User Story,$/R10/Main/Release/3.x/3.2/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.DAL.UnitTest/Retalix.StoreServer.DAL.Test.csproj,1,0,140725
