transaction_id,item_id,transaction_date,item_category,item_name,item_volume,item_price
299110,22390350,05/28/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.1/0307_SchemaODS_TenderSales.sql,1,0
299110,22390337,05/28/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.1/0293_DataMD_DimMeasures.sql,1,0
299110,22390336,05/28/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.1,1,0
299110,22390339,05/28/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.1/0296_SchemaSTG_MRR_CO_BalanceAdj.sql,1,0
299110,22390338,05/28/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.1/0295_SchemaODS_CO_BalanceAdj.sql,1,0
299110,21645175,05/28/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/install.xml,1,0
299110,22390341,05/28/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.1/0298_SchemaSTG_MRR_CO_Balance.sql,1,0
299110,22390340,05/28/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.1/0297_SchemaODS_CO_Balance.sql,1,0
299110,22390343,05/28/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.1/0300_SchemaODS_CO_Balance.sql,1,0
299110,22390342,05/28/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.1/0299_DataMD_Mng_ProcedureEngineFlow.sql,1,0
299110,22068110,05/28/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.001,1,0
299110,22068111,05/28/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.001/0293_DataMD_DimMeasures.sql,1,0
299110,22199083,05/28/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.001/0296_SchemaSTG_MRR_CO_BalanceAdj.sql,1,0
299110,22199082,05/28/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.001/0295_SchemaODS_CO_BalanceAdj.sql,1,0
299110,22199087,05/28/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.001/0300_SchemaODS_CO_Balance.sql,1,0
299110,22199086,05/28/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.001/0299_DataMD_Mng_ProcedureEngineFlow.sql,1,0
299110,22199085,05/28/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.001/0298_SchemaSTG_MRR_CO_Balance.sql,1,0
299110,22199084,05/28/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.001/0297_SchemaODS_CO_Balance.sql,1,0
299110,22198881,05/28/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.001/0306_DataMD_CustomerPropertyMap.sql,1,0
299110,22198880,05/28/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/DB/Scripts/ReportingWarehouse/SqlServer/Upgrade/5.1.0_5.1.001/0305_SchemaDBO_Fact_CustomerProductSales.sql,1,0
295242,5185157,05/21/2014,Bug,$/R10/Main/Trunk/Office/Src/Modules/ElectronicJournal/Web/App_GlobalResources/ElectronicJournal.resx,1,0
295242,2920746,05/21/2014,Bug,$/R10/Main/Trunk/Office/Src/Modules/ElectronicJournal/Web/Scripts/ElectronicJournal/ElectronicJournalSearch/ElectronicJournalSearchPlugin.js,1,0
295242,3309907,05/21/2014,Bug,$/R10/Main/Trunk/Office/Src/Modules/ElectronicJournal/Web/ElectronicJournalResources.cs,1,0
295242,11176447,05/21/2014,Bug,$/R10/Main/Trunk/Office/Src/Modules/ElectronicJournal/Web/Scripts/ElectronicJournalFuel/ElectronicJournalFuelSearch/ElectronicJournalFuelSearchPlugin.js,1,0
295242,20879983,05/21/2014,Bug,$/R10/Main/Trunk/Office/Src/Modules/CashOffice/Test/Controllers/CashOfficeActivitiesControllerShould.cs,1,0
273067,7334864,03/26/2014,Bug,$/R10/Main/Trunk/Servers/Store/Tests/Integration/Src/Retalix.IntegrationTests.Selling/PriceOverride.cs,1,0
273067,3049623,03/26/2014,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/CustomerOrders/CustomerOrder.cs,1,0
299132,19568919,05/28/2014,Bug,$/R10/Main/Trunk/Clients/POS/Src/Tests/Retalix.Client.POS.Presentation.ViewModels.SCO.Test/ViewModels/ScoViewModelBaseShould.cs,1,0
299132,19568900,05/28/2014,Bug,$/R10/Main/Trunk/Clients/POS/Src/Tests/Retalix.Client.POS.Presentation.ViewModels.SCO.Test/ViewModels/ProduceScaleErrorViewModelShould.cs,1,0
299132,19568878,05/28/2014,Bug,$/R10/Main/Trunk/Clients/POS/Src/Tests/Retalix.Client.POS.Presentation.ViewModels.SCO.Test/ViewModels/ConsumableGroupSaleModeViewModelShould.cs,1,0
299132,16326432,05/28/2014,Bug,$/R10/Main/Trunk/Clients/POS/Src/Retalix.Client.POS.BusinessObjects/DataModels/IOwnBagDataModel.cs,1,0
299132,16326433,05/28/2014,Bug,$/R10/Main/Trunk/Clients/POS/Src/Retalix.Client.POS.BusinessObjects/DataModels/OwnBagDataModel.cs,1,0
299132,1376407,05/28/2014,Bug,$/R10/Main/Trunk/Clients/POS/Src/SCO/Retalix.Client.POS.Presentation.ViewModels.SCO/ViewModels/ScoViewModelBase.cs,1,0
299132,19747498,05/28/2014,Bug,$/R10/Main/Trunk/Clients/POS/Src/Tests/Retalix.Client.POS.BusinessObjects.Test/CommandHandlers/Handler/GetOwnBagConfigurationHandlerShould.cs,1,0
299132,16348121,05/28/2014,Bug,$/R10/Main/Trunk/Clients/POS/Src/Retalix.Client.POS.BusinessObjects/CommandHandlers/Handler/GetOwnBagConfigurationHandler.cs,1,0
294738,1145411,05/20/2014,Bug,$/R10/Main/Trunk/Office/Src/Web/Scripts/FormControls/TreePlugin.js,1,0
299121,5741344,05/28/2014,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Tests/Retalix.StoreServices.BusinessComponents.Returns.Test/ReturnAll/AvailableForReturnLinesFilterShould.cs,1,0
299121,5848640,05/28/2014,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Returns/SaleLineFilter/AvailableForReturnLinesFilter.cs,1,0
299121,5495660,05/28/2014,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Return/ReturnAllProductsShould.cs,1,0
277397,1284036,04/06/2014,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/INF.IntegratedServices/StoreNet.Environment/Configuration/DmsConfiguration.cs,1,0
294741,20979200,05/20/2014,Bug,$/R10/Main/Release/5.x/5.1/Office/Src/Modules/Reports/Web/Scripts/OnlineOrdersMonitoring/OnlineOrdersMonitoringSearchPlugin.js,1,0
294741,20974044,05/20/2014,Bug,$/R10/Main/Release/5.x/5.1/Office/Src/Modules/OrderManagement/Web/Scripts/CustomerOrder/Search/CustomerOrderSearchPlugin.js,1,0
277417,8870527,04/06/2014,Bug,$/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessComponents/Finance/Declaration/DeclarationTransaction.cs,1,0
277417,8870559,04/06/2014,Bug,$/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessComponents/Finance/FundTransfer/FundTransferTransaction.cs,1,0
277417,8875309,04/06/2014,Bug,$/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessComponents/Tests/CashOffice.Test/FundTransfer/FundTransferTransactionShould.cs,1,0
303900,19555805,06/10/2014,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/Modules/DmsBackwardCompatible/DmsLegacyTransportation/GetDataRequest.cs,1,0
303900,19555807,06/10/2014,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/Modules/DmsBackwardCompatible/DmsLegacyTransportation/GetDataService.cs,1,0
303900,19555813,06/10/2014,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/DMS.LegacyTransportation.Test/SetDataServiceShould.cs,1,0
303900,19555812,06/10/2014,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/DMS.LegacyTransportation.Test/GetDataServiceShould.cs,1,0
299087,21672997,05/28/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/Tests/Integration/Src/Retalix.IntegrationTests.Users/IdmUserBulkMaintenanceTest.cs,1,0
299087,21623309,05/28/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/App/Src/BL.BusinessServices/Retalix.IDM.BusinessServices/IdmUserBulkMaintenanceService.cs,1,0
299087,21623443,05/28/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/App/Src/BL.BusinessServices/Retalix.IDM.BusinessServices/Utils/IdmUserHelper.cs,1,0
294764,20977501,05/20/2014,Bug,$/R10/Main/Release/5.x/5.1/Office/Src/Web/Scripts/FormControls/TreePlugin.js,1,0
285964,14137279,04/30/2014,Bug,$/R10/Main/Trunk/Components/Regional/US/Tax/StoreServer/App/Src/Bc.Tests/TaxBracketsDefinitionMapperShould.cs,1,0
273042,3199310,03/26/2014,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Tenders/TenderAdd/Builders/VoucherPaymentInfoBuilder.cs,1,0
273042,15498353,03/26/2014,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/TenderEligibility/TenderItemRestrictionShould.cs,1,0
303888,21670674,06/10/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/Tests/Integration/Src/Retalix.IntegrationTests.Catalog/ProductLookupPagingTest/ProductLookupOrderByPriceTest.cs,1,0
303888,21670672,06/10/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Servers/Store/Tests/Integration/Src/Retalix.IntegrationTests.Catalog/ProductLookupPagingTest/ProductLookupOrderByDescriptionTest.cs,1,0
277409,2749470,04/06/2014,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Retalix.StoreServer.Model.Test.csproj,1,0
277409,19537322,04/06/2014,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/BusinessServices/Tender,1,0
277409,3116571,04/06/2014,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Tenders/PreTenderAdd/PreTenderAddService.cs,1,0
277409,10829325,04/06/2014,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Tenders/PreTenderAdd/PreTenderAddRequestAdaptor.cs,1,0
277409,19231288,04/06/2014,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/BusinessServices/Tender/PreTenderAddServiceShould.cs,1,0
277409,15495853,04/06/2014,Bug,$/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/BusinessServices/PosLogRetailTransactionBuilder.cs,1,0
299076,3234941,05/28/2014,Bug,$/R10/Main/Trunk/Office/Src/Modules/Promotion/Web/Views/Promotion/Reward/CouponAction.ascx,1,0
299076,19568429,05/28/2014,Bug,$/R10/Main/Trunk/Office/Src/Modules/Promotion/Tests/ViewModels/Promotion/Canvas/Rewards/Coupon/ActionPromotionCouponMapperShould.cs,1,0
299076,18030793,05/28/2014,Bug,$/R10/Main/Trunk/Office/Src/Modules/Promotion/Web/ViewModels/Promotion/Canvas/Rewards/Coupon/DataMapping/ActionPromotionCouponMapper.cs,1,0
299076,18030791,05/28/2014,Bug,$/R10/Main/Trunk/Office/Src/Modules/Promotion/Web/ViewModels/Promotion/Canvas/Rewards/Coupon/PromotionActionCoupon.cs,1,0
303894,7135128,06/10/2014,Bug,$/R10/Main/Trunk/Office/Installation/Project/StaticComponents.wxs,1,0
285977,7236600,04/30/2014,Bug,$/Sainsburys/Main/Release/2.x/2.x/StoreManager/Src/Retalix.Sainsburys.Office.Web/ViewModels/SainsburysElectronicJournal/TenderWithAmountViewModel.cs,1,0
285977,7236570,04/30/2014,Bug,$/Sainsburys/Main/Release/2.x/2.x/StoreManager/Src/Retalix.Sainsburys.Office.Web/Scripts/SainsburysElectronicJournal/SainsburysElectronicJournalSearch/SainsburysElectronicJournalSearchPlugin.js,1,0
285977,7236604,04/30/2014,Bug,$/Sainsburys/Main/Release/2.x/2.x/StoreManager/Src/Retalix.Sainsburys.Office.Web/ViewModels/SainsburysElectronicJournal/DataMapping/ElectronicJournalMappingConfiguration.cs,1,0
285977,9354344,04/30/2014,Bug,$/Sainsburys/Main/Release/2.x/2.x/StoreServer/App/Src/EJ/Retalix.Sainsburys.ElectronicJournal/BusinessComponents/Filters/DocumentFilter.cs,1,0
303886,21515943,06/10/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Clients/POS/Src/Tests/Retalix.Client.POS.Presentation.ViewModels.Test/ChequeTenderAmountViewModelShould.cs,1,0
303886,21511486,06/10/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Clients/POS/Src/Retalix.Client.POS.Presentation.ViewModels/ViewModels/TenderAmountViewModelBase.cs,1,0
303886,21508966,06/10/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Clients/POS/Src/Retalix.Client.POS.BusinessObjects/CommandHandlers/PreTenderAddCommandHandler.cs,1,0
303886,21516176,06/10/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Clients/POS/Src/Tests/Retalix.Client.POS.Presentation.ViewModels.Test/VoucherBarcodeActionViewModelShould.cs,1,0
303886,21515127,06/10/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Clients/POS/Src/Tests/Retalix.Client.POS.BusinessObjects.Test/CommandHandlers/TenderStartPaymentCommandHandlerShould.cs,1,0
303886,21508825,06/10/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Clients/POS/Src/Retalix.Client.POS.BusinessObjects/CommandHandlers/EpsPreTenderAddCommandHandler.cs,1,0
303886,21509178,06/10/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Clients/POS/Src/Retalix.Client.POS.BusinessObjects/CommandHandlersInterfaces/IPreTenderAddCommandHandler.cs,1,0
303886,21508458,06/10/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Clients/POS/Src/Retalix.Client.POS.BusinessObjects.SCO/CommandHandlers/ScoEFTStartPaymentCommandHandler.cs,1,0
303886,21515070,06/10/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Clients/POS/Src/Tests/Retalix.Client.POS.BusinessObjects.Test/CommandHandlers/PreTenderAddCommandHandlerShould.cs,1,0
303886,21511542,06/10/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Clients/POS/Src/Retalix.Client.POS.Presentation.ViewModels/ViewModels/VoucherBarcodeActionViewModel.cs,1,0
303886,21516136,06/10/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Clients/POS/Src/Tests/Retalix.Client.POS.Presentation.ViewModels.Test/TenderAmountViewModelBaseShould.cs,1,0
303886,21509048,06/10/2014,Bug,$/R10/Main/Release/5.x/5.1.p/Clients/POS/Src/Retalix.Client.POS.BusinessObjects/CommandHandlers/TenderStartPaymentCommandHandler.cs,1,0
